time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-25T23:43:19.970Z,19.5091667,-155.8261667,12.397,2.37,ml,39,90,0.08853,0.16,hv,hv61921341,2017-12-22T21:56:22.040Z,"7km NE of Honaunau-Napoopoo, Hawaii",earthquake,0.58,0.29,0.108,14,reviewed,hv,hv
2017-09-22T20:41:56.300Z,19.3121667,-155.8256667,8.904,1.43,md,24,113,0.06361,0.08,hv,hv61917256,2017-09-27T00:57:49.910Z,"16km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.93,0.121,14,reviewed,hv,hv
2017-09-07T04:37:16.090Z,19.561,-155.67,10.877,1.42,md,27,85,0.03144,0.15,hv,hv61899541,2017-09-07T21:48:23.740Z,"23km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.5,0.66,0.13,13,reviewed,hv,hv
2017-08-31T08:39:48.390Z,19.5,-155.702,11.705,1.33,md,15,101,0.004357,0.12,hv,hv61890056,2017-08-31T22:26:06.810Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.49,0.83,0.187,13,reviewed,hv,hv
2017-08-27T01:27:56.530Z,19.489,-155.7183333,12.428,2.52,ml,16,102,0.02118,0.11,hv,hv61885116,2017-11-28T18:33:48.040Z,"15km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.95,0.14,18,reviewed,hv,hv
2017-08-26T23:19:22.630Z,19.3146667,-155.8226667,8.124,2.31,ml,35,112,0.06734,0.16,hv,hv61885026,2017-11-22T03:43:34.040Z,"16km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.33,0.71,0.133,12,reviewed,hv,hv
2017-08-26T19:40:17.560Z,19.4923333,-155.7006667,10.748,1.85,ml,16,84,0.01209,0.1,hv,hv61884641,2017-08-29T01:21:26.840Z,"17km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.47,0.72,0.176,5,reviewed,hv,hv
2017-08-25T16:21:42.240Z,19.282,-155.8015,9.537,1.42,md,22,97,0.06651,0.13,hv,hv61883171,2017-08-25T20:35:48.200Z,"20km SSE of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.8,0.131,12,reviewed,hv,hv
2017-08-25T07:14:22.070Z,19.4408333,-155.8396667,16.578,1.28,md,8,304,0.1438,0.08,hv,hv61882886,2017-08-25T20:37:51.380Z,"3km ESE of Honaunau-Napoopoo, Hawaii",earthquake,2.77,1.86,0.057,5,reviewed,hv,hv
2017-08-22T13:28:03.730Z,19.5138333,-155.683,10.407,1.05,md,18,71,0.02089,0.1,hv,hv61879711,2017-08-22T23:36:48.050Z,"20km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.43,0.67,0.19,9,reviewed,hv,hv
